Person ID,X,Y
2,1501,682
2,1511,671
2,1525,660
2,1541,641
2,1540,629
2,1538,621
2,1546,621
2,1551,618
2,1558,618
2,1564,618
2,1563,599
2,1568,592
2,1573,586
2,1587,591
2,1589,588
2,1593,586
2,1592,584
2,1593,584
2,1597,584
2,1598,584
2,1599,582
2,1603,581
2,1600,582
2,1603,583
2,1603,584
2,1606,582
2,1609,580
2,1611,578
2,1614,577
2,1616,575
2,1619,573
2,1595,571
2,1590,579
2,1588,581
2,1586,580
2,1588,576
2,1588,569
2,1589,564
2,1588,561
2,1578,552
2,1571,547
2,1568,542
2,1566,538
2,1565,537
2,1565,536
2,1559,533
2,1560,521
2,1551,510
2,1545,502
2,1526,500
2,1517,500
2,1513,495
2,1500,476
2,1496,467
2,1494,459
2,1493,461
2,1493,457
2,1486,457
2,1483,457
2,1477,451
2,1470,447
2,1472,436
2,1468,429
2,1458,425
2,1449,422
2,1431,422
2,1426,422
2,1423,418
2,1423,395
2,1430,385
2,1433,383
2,1429,385
2,1428,388
2,1429,387
2,1425,383
2,1425,381
2,1423,377
2,1422,378
2,1422,382
2,1424,384
2,1425,386
2,1424,388
2,1424,390
2,1424,391
2,1425,392
2,1425,388
2,1423,386
2,1424,384
2,1425,379
2,1416,375
2,1409,370
2,1409,367
2,1416,362
2,1366,339
2,1346,330
2,1350,335
2,1343,340
2,1341,355
2,1344,367
2,1348,377
2,1357,394
2,1363,401
2,1368,413
2,1372,439
2,1376,467
2,1387,474
2,1398,472
2,1406,503
2,1403,516
2,1434,541
2,1447,546
2,1486,561
2,1506,568
2,1517,605
2,1561,591
2,1610,590
2,1644,592
2,1663,601
2,1681,609
2,1701,618
2,1720,627
2,1739,635
2,1758,643
2,1777,652
2,1796,660
2,1815,669
2,1834,678
2,1853,686
2,1872,694
2,1891,703
2,1910,711
2,1929,720
2,1949,728
2,1967,736
2,1987,745
2,2006,754
2,2024,762
2,2044,771
2,2063,779
2,2082,787
2,2101,796
2,2120,805
2,2139,813
2,2158,822
2,2177,830
2,2196,838
2,2215,847
3,827,106
3,827,106
3,827,106
3,827,106
3,827,106
3,827,106
3,827,106
3,827,106
3,827,106
3,827,106
3,827,106
3,827,106
3,827,106
3,827,106
3,827,106
3,827,106
3,827,106
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,827,105
3,833,108
3,844,101
3,859,101
3,866,101
3,872,101
3,881,98
3,887,101
3,891,99
3,902,101
3,906,102
3,911,102
3,928,122
3,934,129
3,937,119
3,956,128
3,964,133
3,963,136
3,959,136
3,958,136
3,961,135
3,959,135
3,958,135
3,954,135
3,948,119
3,947,129
3,946,132
3,946,133
3,946,134
3,946,134
3,946,133
3,946,133
3,946,134
3,946,134
3,946,134
3,946,134
3,946,134
3,946,134
3,946,134
3,946,134
3,945,134
3,945,134
3,945,135
3,946,136
3,946,136
3,946,136
3,947,136
3,947,135
3,947,135
3,947,135
3,947,135
3,947,136
3,947,134
3,947,134
3,948,135
3,948,135
3,949,134
3,949,134
3,947,134
3,948,134
3,948,134
3,949,134
3,949,134
3,948,134
3,949,133
3,949,133
3,948,134
3,950,134
3,950,134
3,950,135
3,950,135
3,949,135
3,949,135
3,949,136
3,949,136
3,949,135
3,949,137
3,948,136
3,948,136
3,948,136
3,947,136
3,947,137
3,947,137
3,947,138
3,947,137
3,946,137
3,945,137
3,946,137
3,946,137
3,946,136
3,947,136
3,948,136
3,949,136
3,947,138
3,947,138
3,947,138
3,946,138
3,947,138
3,946,137
3,947,137
3,947,136
3,947,135
3,946,135
3,944,135
3,945,135
3,945,134
3,945,134
3,947,134
3,947,134
3,945,134
3,945,134
3,944,133
3,945,134
3,949,132
3,948,132
3,953,132
3,952,131
3,950,132
3,943,134
3,937,135
3,936,134
3,924,128
3,923,111
3,920,120
3,919,108
3,919,103
3,920,99
3,920,100
3,917,99
3,914,97
3,925,103
3,930,104
3,933,106
3,933,109
3,933,109
3,799,96
3,748,92
3,729,90
3,709,89
3,690,87
3,670,85
3,651,84
3,632,82
3,612,80
3,593,78
3,574,76
3,554,75
3,535,73
3,515,71
3,496,69
3,477,67
3,457,66
3,438,64
3,419,62
3,399,60
3,380,59
3,360,57
3,341,55
3,322,53
3,302,51
3,283,50
3,264,48
3,244,46
3,225,44
3,206,42
3,186,41
3,167,39
4,535,129
4,535,129
4,535,129
4,535,129
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,535,128
4,537,128
4,536,125
4,542,123
4,543,123
4,542,122
4,540,122
4,538,123
4,538,123
4,531,123
4,527,122
4,524,122
4,524,121
4,522,121
4,523,122
4,523,123
4,521,122
4,520,122
4,523,123
4,523,123
4,522,122
4,518,124
4,516,126
4,511,125
4,513,125
4,512,127
4,512,126
4,511,127
4,507,127
4,504,128
4,477,130
4,490,129
4,474,128
4,466,129
4,464,130
4,471,130
4,474,130
4,472,130
4,475,130
4,476,131
4,473,136
4,464,135
4,464,134
4,463,133
4,464,133
4,467,134
4,467,133
4,468,133
4,468,134
4,474,135
4,474,134
4,477,135
4,477,136
4,472,137
4,491,136
4,501,132
4,509,129
4,510,130
4,514,131
4,517,131
4,520,131
4,523,131
4,502,179
4,503,183
4,503,188
4,504,192
4,505,197
4,457,142
4,449,140
4,448,139
4,450,139
4,448,139
4,446,141
4,453,143
4,450,145
4,450,146
4,451,143
4,452,141
4,452,139
4,452,142
4,452,141
4,453,139
4,454,136
4,424,122
4,420,119
4,416,117
4,413,115
4,409,113
4,405,111
4,402,109
4,398,106
4,395,104
4,391,102
4,387,100
4,383,98
4,380,95
4,376,93
4,373,91
4,369,88
4,365,86
4,362,84
4,358,82
4,354,80
4,351,77
4,347,75
4,343,73
4,340,71
4,336,69
4,333,67
4,329,64
4,325,62
4,321,60
4,318,58
4,314,56
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,836
5,1747,833
5,1698,824
5,1692,822
5,1686,821
5,1681,819
5,1676,818
5,1609,805
5,1592,806
5,1580,804
5,1537,819
5,1511,813
5,1494,808
5,1480,804
5,1464,802
5,1353,804
5,1320,793
5,1335,784
5,1340,777
5,1376,758
5,1363,752
5,1349,747
5,1336,742
5,1322,737
5,1585,772
5,1610,773
5,1612,778
5,1607,778
5,1597,775
5,1542,757
5,1518,746
5,1488,764
5,1472,753
5,1480,769
5,1478,752
5,1470,746
5,1457,737
5,1448,733
5,1444,731
5,1436,736
5,1427,738
5,1389,753
5,1360,744
5,1359,755
5,1362,765
5,1351,769
5,1236,770
5,1268,778
5,1303,781
5,1312,780
5,1314,781
5,1325,777
5,1322,771
5,1324,751
5,1323,743
5,1316,737
5,1320,734
5,1316,733
5,1320,732
5,1323,734
5,1319,734
5,1311,732
5,1318,733
5,1332,735
5,1333,737
5,1331,737
5,1327,738
5,1323,740
5,1319,741
5,1318,742
5,1315,762
5,1305,767
5,1316,774
5,1321,778
5,1335,795
5,1343,800
5,1346,809
5,1345,817
5,1335,817
5,1314,810
5,1309,805
5,1307,805
5,1311,803
5,1305,800
5,1263,781
5,1225,778
5,1198,767
5,1188,767
5,1180,766
5,1169,763
5,1162,764
5,1158,766
5,1155,771
5,1148,768
5,1143,764
5,1138,763
5,1136,766
5,1111,764
5,1103,769
5,1097,768
5,1093,770
5,1081,771
5,1072,773
5,1064,770
5,1066,771
5,1061,770
5,1056,772
5,1064,782
5,1066,781
5,1055,776
5,1065,778
5,1073,780
5,1076,780
5,1056,774
5,1067,778
5,1052,775
5,1067,780
5,1052,773
5,1048,774
5,1051,771
5,1070,779
5,1059,774
5,1054,770
5,1077,778
5,1085,781
5,1075,774
5,1066,772
5,1074,777
5,1074,779
5,1075,778
5,1068,782
5,1068,785
5,1068,786
5,1065,786
5,1061,787
5,1060,792
5,1059,792
5,1058,797
5,1058,798
5,1057,799
5,1055,800
5,1055,799
5,1057,794
5,1059,797
5,1062,799
5,1060,797
5,1054,801
5,1053,800
5,1054,800
5,1055,800
5,1051,800
5,1048,799
5,1048,799
5,1050,797
5,1049,799
5,1046,796
5,1047,797
5,1046,797
5,1049,796
5,1055,793
5,1058,793
5,1061,790
5,1055,780
5,1058,785
5,1058,787
5,1057,787
5,1053,783
5,1047,781
5,1046,780
5,1045,778
5,1044,779
5,1034,777
5,1035,778
5,1038,776
5,1032,775
5,1027,775
5,1024,775
5,1022,775
5,1022,774
5,1022,773
5,1022,772
5,1027,772
5,1027,774
5,1022,775
5,1021,776
5,1021,778
5,1019,779
5,1020,778
5,1021,779
5,1025,779
5,1026,778
5,1026,778
5,1026,777
5,1022,775
5,1024,776
5,1022,777
5,1023,779
5,1019,781
5,1023,782
5,1023,787
5,1027,788
5,1038,788
5,1041,787
5,1047,786
5,1053,785
5,1048,779
5,1045,772
5,1038,767
5,1092,769
5,1116,765
5,1131,762
5,1135,747
5,1142,740
5,1142,738
5,1146,723
5,1150,721
5,1152,712
5,1155,710
5,1156,710
5,1159,697
5,1150,687
5,1146,677
5,1148,673
5,1151,677
5,1147,677
5,1141,671
5,1139,670
5,1133,637
5,1136,624
5,1139,620
5,1147,611
5,1147,600
5,1163,592
5,1173,588
5,1177,586
5,1184,585
5,1187,585
5,1180,583
5,1185,583
5,1193,585
5,1195,590
5,1189,584
5,1200,578
5,1203,551
5,1205,531
5,1208,516
5,1214,508
5,1215,503
5,1213,505
5,1211,507
5,1212,505
5,1217,502
5,1220,500
5,1225,498
5,1229,478
5,1240,474
5,1253,473
5,1260,468
5,1278,463
5,1291,446
5,1295,440
5,1301,433
5,1300,431
5,1299,424
5,1298,418
5,1298,414
5,1296,400
5,1298,394
5,1295,381
5,1297,387
5,1297,378
5,1300,367
5,1301,363
5,1304,362
5,1305,369
5,1314,363
5,1318,357
5,1322,352
5,1324,337
5,1323,346
5,1317,332
5,1308,327
5,1306,320
5,1302,318
5,1300,318
5,1298,321
5,1274,312
5,1268,315
5,1257,296
5,1249,290
5,1237,298
5,1231,294
5,1225,291
5,1219,287
5,1213,283
5,1207,280
5,1201,276
5,1195,272
5,1189,268
5,1183,265
5,1177,261
5,1171,257
5,1165,254
5,1159,250
5,1153,246
5,1147,242
5,1142,239
5,1136,235
5,1130,231
5,1124,228
5,1118,224
5,1112,220
5,1106,216
5,1100,213
5,1094,209
5,1088,205
5,1083,202
5,1077,198
5,1071,194
5,1065,190
5,1059,187
6,306,157
6,306,157
6,306,157
6,306,157
6,306,157
6,306,157
6,306,158
6,306,158
6,306,157
6,306,157
6,306,158
6,306,158
6,306,158
6,306,158
6,306,157
6,306,157
6,306,157
6,306,158
6,306,158
6,306,158
6,306,158
6,306,158
6,306,158
6,306,158
6,306,158
6,306,157
6,306,157
6,306,158
6,306,158
6,306,158
6,306,158
6,306,158
6,306,158
6,306,157
6,306,158
6,306,157
6,306,157
6,306,157
6,306,157
6,306,157
6,239,149
6,240,153
6,242,153
6,244,154
6,247,154
6,245,155
6,241,154
6,239,154
6,236,154
6,233,154
6,230,155
6,311,190
6,315,193
6,319,197
6,316,188
6,312,167
6,315,167
6,318,168
6,320,185
6,323,187
6,326,189
6,329,190
6,332,192
6,317,189
6,315,188
6,316,190
6,317,191
6,319,192
6,317,194
6,317,193
6,320,192
6,321,193
6,322,194
6,324,195
6,324,196
6,325,197
6,327,198
6,328,199
6,381,258
6,385,262
6,388,264
6,389,264
6,388,265
6,385,263
6,384,264
6,383,264
6,385,267
6,388,270
6,390,273
6,393,276
6,395,279
6,398,281
6,400,285
6,403,288
6,405,291
6,408,294
6,410,297
6,413,300
6,530,240
6,542,241
6,547,223
6,583,220
6,596,227
6,602,232
6,608,235
6,613,235
6,612,235
6,613,234
6,614,231
6,618,229
6,620,233
6,628,236
6,626,238
6,625,237
6,626,233
6,630,229
6,630,226
6,631,226
6,627,225
6,624,226
6,625,228
6,629,232
6,628,231
6,628,233
6,630,227
6,628,224
6,626,220
6,624,221
6,622,220
6,628,221
6,622,221
6,621,216
6,619,219
6,602,218
6,590,227
6,588,220
6,580,228
6,578,221
6,573,217
6,571,216
6,560,236
6,555,244
6,549,253
6,545,256
6,548,266
6,547,274
6,543,279
6,534,224
6,530,221
6,522,213
6,518,209
6,513,207
6,509,203
6,504,200
6,500,197
6,495,194
6,491,191
6,486,188
6,482,184
6,478,181
6,473,178
6,469,174
6,464,172
6,526,130
6,535,128
6,536,123
6,537,118
6,537,113
6,538,109
6,447,173
6,437,175
6,441,175
6,443,155
6,433,172
6,432,157
6,439,147
6,447,146
6,458,143
6,455,145
6,453,142
6,463,141
6,467,141
6,472,140
6,476,141
6,477,141
6,477,142
6,472,140
6,469,141
6,471,140
6,467,140
6,464,140
6,465,140
6,468,138
6,469,138
6,469,136
6,467,128
6,467,125
6,466,123
6,466,123
6,465,122
6,464,122
6,465,131
6,465,134
6,465,127
6,466,124
6,465,123
6,465,132
6,463,137
6,462,138
6,462,136
6,459,135
6,458,135
6,456,135
6,457,136
6,460,137
6,461,128
6,461,124
6,462,123
6,465,122
6,466,122
6,467,123
6,467,122
6,466,122
6,467,121
6,466,121
6,465,121
6,463,121
6,464,121
6,463,120
6,459,118
6,455,118
6,456,120
6,462,120
6,463,119
6,464,119
6,461,119
6,460,117
6,459,117
6,461,118
6,460,119
6,459,120
6,456,119
6,454,120
6,453,120
6,452,120
6,405,114
6,397,113
6,395,112
6,395,113
6,395,113
6,397,112
6,399,113
6,399,113
6,401,112
6,403,112
6,404,112
6,404,112
6,405,111
6,406,109
6,405,108
6,405,108
6,404,107
6,403,107
6,396,111
6,395,110
6,392,114
6,391,116
6,389,116
6,388,117
6,386,117
6,385,117
6,395,114
6,395,115
6,398,113
6,401,116
6,402,116
6,403,116
6,401,117
6,401,118
6,401,119
6,400,119
6,399,119
6,398,119
6,399,119
6,399,120
6,398,120
6,398,121
6,399,121
6,400,117
6,399,114
6,399,114
6,399,114
6,399,113
6,399,113
6,399,113
6,399,113
6,399,112
6,399,112
6,395,119
6,392,117
6,390,117
6,391,118
6,394,119
6,397,119
6,397,119
6,397,119
6,397,120
6,398,120
6,398,120
6,398,120
6,398,120
6,398,121
6,398,121
6,398,121
6,400,146
6,400,148
6,400,150
6,400,152
6,401,154
6,396,151
6,393,151
6,391,151
6,391,150
6,394,151
6,396,151
6,397,151
6,397,152
6,397,153
6,397,154
6,397,155
6,398,156
6,397,156
6,398,158
6,402,144
6,401,143
6,401,142
6,401,142
6,401,147
6,401,148
6,395,148
6,393,148
6,398,148
6,394,148
6,396,146
6,400,145
6,399,145
6,399,145
6,400,145
6,400,145
6,400,145
6,400,144
6,400,144
6,401,144
6,401,144
6,401,144
6,401,144
6,402,143
6,402,143
6,402,143
6,402,143
6,402,142
6,403,142
6,403,142
6,403,142
6,403,142
6,403,142
6,404,141
6,404,141
6,404,141
6,404,141
6,404,141
6,404,141
6,405,140
6,405,140
6,405,140
6,405,140
7,479,183
7,478,182
7,477,182
7,476,182
7,475,181
7,474,181
7,472,181
7,471,180
7,470,180
7,471,190
7,470,191
7,469,191
7,468,192
7,467,193
7,452,174
7,448,169
7,446,167
7,443,165
7,441,163
7,439,162
7,436,160
7,434,158
7,463,144
7,463,141
7,464,139
7,464,136
7,465,133
7,465,130
7,466,127
7,466,124
7,467,121
7,467,118
7,468,115
7,403,120
7,402,123
7,399,121
7,396,119
7,393,117
7,389,115
7,386,113
7,382,112
7,379,110
7,376,108
7,372,106
7,369,104
7,366,102
7,362,100
7,359,98
7,355,96
7,352,94
7,349,93
7,346,91
7,342,89
7,339,87
7,336,85
7,332,83
7,329,81
7,325,79
7,322,78
7,319,76
7,316,74
7,312,72
7,309,70
7,305,68
7,302,66
12,82,485
12,83,494
12,85,499
12,87,498
12,87,497
12,87,497
12,88,497
12,87,496
12,88,499
12,88,495
12,89,495
12,89,496
12,88,495
12,87,493
12,87,494
12,87,494
12,88,496
12,85,493
12,86,493
12,86,494
12,86,494
12,86,495
12,86,495
12,86,496
12,86,496
12,86,497
12,86,497
12,86,498
12,86,498
12,86,499
12,87,500
12,87,500
12,87,501
12,87,501
12,87,502
12,87,502
12,87,503
12,87,504
12,87,504
12,87,505
12,87,505
12,87,506
12,87,507
12,87,507
12,87,507
12,87,508
12,87,508
12,87,509
12,87,510
18,1115,680
18,1086,662
18,1057,644
18,1028,626
18,998,608
18,969,590
18,940,572
18,910,554
18,881,537
18,852,519
18,823,501
18,794,483
18,765,465
18,735,448
18,706,430
18,677,412
18,648,394
18,619,376
18,589,358
18,560,340
18,531,322
18,502,305
18,473,287
18,443,269
18,414,251
18,385,233
18,356,215
18,326,198
18,297,180
18,268,162
18,239,144
20,399,131
20,401,130
20,403,130
20,399,129
20,396,132
20,396,132
20,396,132
20,396,133
20,395,133
20,395,133
20,395,134
20,395,134
20,394,134
20,395,134
20,394,134
20,394,134
20,394,135
20,394,135
20,446,103
20,450,103
20,453,101
20,456,99
20,460,98
20,463,96
20,466,94
20,469,93
20,472,91
20,476,89
20,479,88
20,482,86
20,485,85
20,488,83
20,491,82
20,495,80
20,498,78
20,501,76
20,504,75
20,508,73
20,467,117
20,468,115
20,466,114
20,466,115
20,468,119
20,473,117
20,475,117
20,475,117
20,477,118
20,478,118
20,480,119
20,481,119
20,482,119
20,483,120
20,395,114
20,389,114
20,386,114
20,385,113
20,385,114
20,385,114
20,385,116
20,385,115
20,386,114
20,384,114
20,384,112
20,387,112
20,386,111
20,379,113
20,377,113
20,375,113
20,385,113
20,385,111
20,384,110
20,381,110
20,382,112
20,387,115
20,449,97
20,468,114
20,470,120
20,470,122
20,479,138
20,477,144
20,478,146
20,473,148
20,472,152
20,470,157
20,475,159
20,464,159
20,457,192
20,454,205
20,456,211
20,457,217
20,458,224
20,460,230
20,461,236
20,462,243
20,464,249
20,465,255
20,466,261
20,467,268
20,469,274
20,470,280
20,471,287
20,473,293
20,474,299
20,475,305
20,397,124
20,402,128
20,401,125
20,399,123
20,397,120
20,389,123
20,386,122
20,383,120
20,380,119
20,377,117
20,374,116
20,372,115
20,369,113
20,366,112
20,391,117
20,389,114
20,388,113
20,388,112
20,387,111
20,386,110
20,386,109
20,385,108
20,385,107
20,392,109
20,391,110
20,389,110
20,390,109
20,390,109
20,391,108
20,390,108
20,392,109
20,392,108
20,392,109
20,392,109
20,394,110
20,395,110
20,395,110
20,394,108
20,394,107
20,391,107
20,391,108
20,389,108
20,390,109
20,392,108
20,394,108
20,396,109
20,394,110
20,394,109
20,392,112
20,391,113
20,392,114
20,392,114
20,397,112
20,397,112
20,397,113
20,398,113
20,398,113
20,398,113
20,399,113
20,449,131
20,453,133
20,452,127
20,453,132
20,454,135
20,456,138
20,453,127
20,451,125
20,449,124
20,446,123
20,446,123
20,448,123
20,456,134
20,460,139
20,459,140
20,453,131
20,447,126
20,453,136
20,453,138
20,452,139
20,449,140
20,451,141
20,452,141
20,451,142
20,450,143
20,447,143
20,448,142
20,449,141
20,450,142
20,453,143
20,454,143
20,455,143
20,456,142
20,457,142
20,458,142
20,458,143
20,460,143
20,460,144
20,451,144
20,448,143
20,450,143
20,450,144
20,451,144
20,449,143
20,447,142
20,447,142
20,447,142
20,447,142
20,446,142
20,446,142
20,446,142
20,445,142
20,445,142
20,450,143
20,448,145
20,450,144
20,450,144
20,451,143
20,452,143
20,452,143
20,451,143
20,449,144
20,447,146
20,447,146
20,447,146
20,444,146
20,445,147
20,445,148
20,443,146
20,443,144
20,444,143
20,445,141
20,444,140
20,444,141
20,446,142
20,447,143
20,448,143
20,448,145
20,448,147
20,448,146
20,447,147
20,446,146
20,447,146
20,441,147
20,443,146
20,442,146
20,443,147
20,443,147
20,446,147
20,445,146
20,448,144
20,449,144
20,448,144
20,447,145
20,447,145
20,449,146
20,448,146
20,446,146
20,446,146
20,446,147
20,448,147
20,448,147
20,448,147
20,447,146
20,416,145
20,434,142
20,440,141
20,442,142
20,443,143
20,444,143
20,444,144
20,441,145
20,442,144
20,445,142
20,446,142
20,448,138
20,449,137
20,450,137
20,450,136
20,451,135
20,452,135
20,452,134
20,453,133
20,453,132
20,454,132
20,455,131
20,455,131
20,456,130
20,457,129
20,457,128
20,469,141
20,470,142
20,471,142
20,472,142
20,474,142
20,475,142
20,476,142
20,478,143
20,479,143
20,480,143
20,481,143
20,482,143
20,484,143
20,485,144
20,486,144
20,488,144
20,489,144
20,490,144
20,491,144
20,492,145
20,494,144
20,495,145
20,496,145
20,498,145
20,499,145
20,500,145
20,501,145
20,502,146
20,504,146
20,505,146
20,506,146
21,308,189
21,308,190
21,307,190
21,307,191
21,307,191
21,306,192
21,305,192
21,305,192
21,305,192
21,304,192
21,303,193
21,303,193
21,303,194
21,302,194
21,302,194
21,301,194
21,300,195
21,300,195
21,300,195
21,299,195
21,299,196
21,298,196
21,298,197
21,298,197
21,297,197
21,296,197
21,296,197
21,296,198
21,295,198
21,295,198
21,294,199
21,293,199
21,293,199
23,163,332
23,164,332
23,166,332
23,168,332
23,170,332
23,171,331
23,173,331
23,175,331
23,177,331
23,179,331
23,181,331
23,183,331
23,184,330
23,186,330
23,188,330
23,190,330
23,192,330
23,194,330
23,195,330
23,197,329
23,199,329
23,201,329
23,202,329
23,204,329
23,206,329
23,208,329
23,145,278
23,144,276
23,144,273
23,143,271
23,142,276
23,141,275
23,140,273
23,139,272
23,138,271
23,137,270
23,137,268
23,136,267
23,135,266
23,134,265
23,133,264
23,133,263
23,132,261
23,131,260
23,130,259
23,129,258
23,128,257
23,128,255
23,127,254
23,126,253
23,125,252
23,124,250
23,128,373
23,127,380
23,126,384
23,132,391
23,130,391
23,130,395
23,129,400
23,129,404
23,143,400
23,147,399
23,148,403
23,149,406
23,150,410
23,150,413
23,151,417
23,152,420
23,153,424
23,332,381
23,346,381
23,360,382
23,375,382
23,389,382
23,403,382
23,417,382
23,431,382
23,446,382
23,460,382
23,474,382
23,488,382
23,502,382
23,516,382
23,530,382
23,545,382
23,559,382
23,573,383
23,588,383
23,602,383
23,616,383
23,630,383
23,644,383
23,658,383
23,672,383
23,687,383
23,701,383
23,715,383
23,729,383
23,744,383
23,758,383
27,376,235
27,373,233
27,369,231
27,364,231
27,363,231
27,362,231
27,360,230
27,364,231
27,363,231
27,371,232
27,371,232
27,371,232
27,371,231
27,371,231
27,389,278
27,390,284
27,392,285
27,393,285
27,395,284
27,408,275
27,409,276
27,412,279
27,414,281
27,417,283
27,419,285
27,422,288
27,424,290
27,417,284
27,430,287
27,432,291
27,435,290
27,435,289
27,436,289
27,435,286
27,436,286
27,443,283
27,445,287
27,442,289
27,437,287
27,435,283
27,432,282
27,433,281
27,433,281
27,433,281
27,434,281
27,434,281
27,435,281
27,435,281
27,380,297
27,378,289
27,375,294
27,369,291
27,367,289
27,366,291
27,358,294
