Person ID,X,Y
232,538,123
232,530,124
232,527,123
232,525,122
232,525,120
232,523,121
232,523,121
232,524,122
232,522,122
232,522,122
232,523,122
232,524,123
232,522,122
232,518,125
232,518,125
232,514,124
232,513,125
232,513,126
232,516,125
232,512,125
232,507,125
232,505,125
232,505,126
232,502,126
232,479,127
232,470,128
232,466,130
232,472,130
232,475,130
232,474,129
232,476,130
232,474,131
232,471,135
232,464,135
232,464,135
232,463,134
232,462,135
232,465,135
232,465,133
232,466,133
232,466,134
232,471,134
232,475,133
232,477,134
232,477,134
232,495,133
232,499,134
232,505,132
232,511,130
232,509,130
232,514,132
232,517,132
232,520,131
232,523,131
232,501,178
232,502,183
232,503,187
232,503,192
232,456,142
232,452,138
232,448,139
232,449,139
232,450,140
232,449,141
232,445,148
232,452,145
232,449,144
232,450,145
232,451,143
232,452,141
232,451,139
232,449,141
232,450,141
232,454,139
232,453,136
232,453,136
232,452,135
232,452,134
232,452,134
232,451,134
232,451,133
232,451,133
232,450,132
232,450,132
232,450,131
232,449,130
232,449,130
232,449,129
232,448,129
232,448,128
232,448,128
232,447,127
232,447,126
232,447,126
232,446,125
232,446,125
232,446,124
232,445,124
232,445,123
232,445,123
232,444,122
232,444,121
232,444,121
232,444,120
232,444,120
233,274,230
233,270,231
233,265,232
233,261,232
233,256,232
233,252,233
233,247,233
233,243,234
233,239,234
233,234,235
233,230,235
233,225,236
233,221,236
233,217,237
233,212,237
233,208,238
233,203,238
233,199,239
233,195,239
233,190,240
233,186,240
239,429,212
239,431,210
239,433,207
239,435,205
239,437,203
239,439,200
239,441,198
239,443,196
239,445,194
239,448,191
239,450,189
239,394,263
239,391,264
239,391,263
239,390,265
239,388,268
239,387,270
239,385,272
239,383,274
239,382,276
239,380,279
239,378,281
239,377,283
239,375,285
239,374,287
239,372,289
239,371,292
239,369,294
239,367,296
239,366,298
239,364,300
239,362,303
239,361,305
239,359,307
239,357,309
239,356,311
239,354,314
239,353,316
239,351,318
239,350,320
239,348,322
239,346,325
239,388,263
239,388,263
239,387,262
239,384,263
239,384,261
239,383,261
239,383,260
239,382,260
239,382,260
239,382,260
239,381,259
239,381,259
239,380,259
239,380,258
239,379,258
239,379,258
239,379,258
239,378,257
239,378,256
239,528,238
239,542,241
239,547,222
239,581,220
239,595,227
239,601,232
239,608,235
239,614,234
239,614,236
239,614,235
239,616,230
239,617,227
239,619,232
239,624,236
239,625,237
239,624,238
239,626,231
239,628,225
239,629,221
239,630,222
239,624,223
239,622,223
239,624,226
239,630,231
239,629,231
239,628,233
239,630,228
239,627,225
239,625,222
239,624,223
239,622,225
239,626,224
239,621,223
239,620,219
239,618,222
239,603,218
239,590,227
239,588,220
239,580,221
239,578,218
239,573,215
239,560,214
239,556,235
239,548,223
239,547,246
239,544,255
239,546,267
239,546,275
239,543,280
239,534,225
239,530,223
239,524,213
239,520,211
239,516,208
239,511,205
239,507,202
239,503,199
239,499,197
239,495,194
239,491,191
239,487,188
239,482,185
239,478,183
239,474,180
239,470,177
239,528,129
239,537,130
239,538,125
239,538,120
239,539,115
239,539,111
239,442,143
239,440,146
239,439,164
239,440,153
239,434,175
239,432,158
239,440,149
239,446,148
239,457,146
239,451,147
239,449,145
239,461,142
239,466,140
239,471,140
239,476,141
239,478,139
239,477,141
239,472,139
239,469,140
239,470,140
239,467,141
239,463,140
239,464,139
239,469,139
239,470,138
239,470,137
239,470,137
239,468,136
239,468,127
239,469,133
239,466,126
239,467,132
239,466,134
239,466,134
239,464,127
239,464,124
239,465,123
239,466,133
239,464,136
239,462,137
239,463,137
239,462,136
239,459,135
239,456,135
239,456,135
239,458,136
239,458,136
239,460,127
239,461,124
239,463,123
239,464,122
239,465,123
239,466,122
239,466,121
239,467,120
239,468,120
239,466,121
239,463,122
239,463,122
239,463,120
239,457,118
239,452,117
239,451,117
239,460,119
239,461,119
239,463,119
239,460,119
239,458,117
239,459,116
239,461,117
239,462,119
239,461,120
239,458,119
239,456,120
239,456,120
239,456,120
239,405,114
239,397,113
239,393,114
239,388,114
239,397,112
239,399,114
239,399,114
239,398,113
239,401,112
239,403,111
239,403,111
239,403,112
239,404,111
239,404,110
239,404,109
239,403,108
239,402,108
239,400,111
239,396,110
239,396,111
239,395,111
239,390,114
239,389,114
239,387,114
239,386,114
239,385,115
239,394,113
239,396,114
239,399,113
239,401,115
239,401,115
239,402,116
239,402,118
239,402,118
239,400,119
239,400,119
239,400,119
239,400,119
239,400,119
239,400,119
239,400,119
239,400,120
239,400,120
239,400,120
239,399,113
239,399,113
239,399,112
239,400,112
239,400,112
239,400,112
239,400,112
239,443,138
239,448,143
241,691,81
241,690,79
241,690,77
241,690,75
241,689,73
241,689,71
241,688,69
241,688,67
241,687,66
241,687,64
241,686,62
241,686,60
241,686,58
241,685,57
241,685,55
241,684,53
241,684,51
241,683,49
241,683,47
241,682,45
241,682,43
241,682,41
241,682,39
241,681,38
241,681,36
241,680,34
241,680,32
241,679,30
241,679,28
241,678,26
242,1403,800
242,1402,801
242,1364,794
242,1326,788
242,1307,764
242,1294,752
242,1295,748
242,1273,742
242,1249,738
242,1248,730
242,1243,731
242,1219,729
242,1203,727
242,1193,716
242,1181,709
242,1179,709
242,1160,702
242,1156,706
242,1168,707
242,1135,676
242,1122,664
242,1174,702
242,1174,715
242,1165,725
242,1147,732
242,1133,764
242,1110,734
242,1090,722
242,1076,719
242,1073,719
242,1073,718
242,1073,721
242,1066,720
242,1078,716
242,1085,720
242,1085,719
242,1080,708
242,1081,691
242,1078,692
242,1074,698
242,1067,695
242,1069,697
242,1066,696
242,1063,694
242,1048,698
242,1043,696
242,1046,697
242,1057,700
242,1057,697
242,1063,696
242,1065,697
242,1066,695
242,1070,703
242,1079,694
242,1092,694
242,1097,699
242,1104,701
242,1109,697
242,1109,692
242,1109,647
242,1109,632
242,1137,681
242,1145,701
242,1153,714
242,1159,718
242,1165,722
242,1171,726
242,1178,730
242,1184,734
242,1190,738
242,1196,742
242,1245,635
242,1254,630
242,1264,625
242,1273,621
242,1282,617
242,1292,612
242,1301,608
242,1311,603
242,1320,599
242,1329,594
242,1339,590
242,1348,585
242,1358,581
242,1367,576
242,1376,572
242,1386,568
242,1395,563
242,1404,559
242,1414,554
242,1423,550
242,1433,545
242,1442,540
242,1451,536
242,1461,532
242,1470,527
242,1480,523
242,1489,518
242,1498,514
242,1508,509
242,1517,505
242,1527,500
244,481,183
244,477,182
244,476,181
244,475,181
244,474,181
244,472,180
244,471,180
244,470,179
244,469,179
244,468,179
244,467,178
244,466,178
244,464,177
244,464,177
244,452,172
244,451,168
244,449,167
244,448,166
244,446,165
244,444,164
244,442,163
244,440,162
244,439,161
244,437,159
244,435,159
244,434,157
244,432,156
244,430,155
244,428,154
244,426,153
244,425,152
244,423,151
244,421,150
244,402,121
244,402,121
244,399,118
244,397,116
244,394,114
244,392,111
244,390,109
244,387,107
244,385,104
244,382,102
244,380,100
244,377,97
244,375,95
244,372,93
244,370,91
244,368,88
244,365,86
244,363,84
244,360,81
244,358,79
244,355,77
244,353,74
244,350,71
244,348,70
244,346,67
244,343,65
244,341,63
244,338,60
244,336,58
244,333,56
244,331,53
244,328,51
248,1495,806
248,1481,800
248,1470,795
248,1444,800
248,1355,789
248,1326,785
248,1344,776
248,1378,756
248,1552,768
248,1622,793
248,1641,793
248,1660,792
248,1680,791
248,1619,777
248,1613,778
248,1604,778
248,1598,774
248,1536,755
248,1512,744
248,1487,745
248,1475,765
248,1466,772
248,1473,753
248,1465,747
248,1444,736
248,1441,734
248,1443,732
248,1434,736
248,1426,739
248,1391,739
248,1352,752
248,1355,758
248,1357,767
248,1350,770
248,1308,771
248,1303,778
248,1320,780
248,1317,780
248,1311,779
248,1321,776
248,1316,771
248,1328,750
248,1327,742
248,1321,736
248,1320,734
248,1315,732
248,1314,732
248,1318,734
248,1320,732
248,1314,733
248,1319,733
248,1334,735
248,1334,737
248,1332,737
248,1327,737
248,1326,737
248,1317,740
248,1315,741
248,1317,762
248,1308,769
248,1316,775
248,1318,779
248,1336,791
248,1346,798
248,1349,810
248,1347,815
248,1338,817
248,1317,809
248,1308,805
248,1302,804
248,1310,801
248,1305,798
248,1303,784
248,1242,779
248,1202,768
248,1187,767
248,1179,766
248,1166,764
248,1160,764
248,1156,768
248,1153,771
248,1148,770
248,1145,764
248,1139,765
248,1136,768
248,1109,765
248,1102,768
248,1098,767
248,1094,769
248,1081,771
248,1076,773
248,1068,770
248,1066,771
248,1060,772
248,1055,773
248,1065,782
248,1067,780
248,1068,780
248,1068,780
248,1074,780
248,1075,779
248,1071,780
248,1073,783
248,1054,777
248,1069,782
248,1056,773
248,1049,775
248,1052,771
248,1068,779
248,1077,782
248,1059,774
248,1075,778
248,1081,779
248,1071,775
248,1064,772
248,1073,778
248,1070,777
248,1069,777
248,1065,781
248,1066,785
248,1064,784
248,1063,785
248,1062,788
248,1059,790
248,1060,788
248,1057,794
248,1056,798
248,1055,798
248,1055,797
248,1055,796
248,1056,793
248,1058,797
248,1059,798
248,1058,797
248,1054,799
248,1053,799
248,1057,798
248,1056,801
248,1053,800
248,1053,798
248,1051,798
248,1052,798
248,1050,800
248,1049,797
248,1049,798
248,1047,799
248,1048,798
248,1055,794
248,1064,790
248,1063,791
248,1058,782
248,1061,788
248,1060,790
248,1058,787
248,1053,785
248,1048,783
248,1044,782
248,1046,779
248,1042,779
248,1033,777
248,1034,777
248,1039,774
248,1034,775
248,1031,775
248,1025,774
248,1025,774
248,1027,773
248,1025,772
248,1024,771
248,1028,772
248,1025,774
248,1022,776
248,1022,776
248,1021,777
248,1019,780
248,1019,780
248,1021,780
248,1027,778
248,1029,780
248,1030,776
248,1029,775
248,1026,773
248,1025,775
248,1025,777
248,1024,779
248,1020,782
248,1026,783
248,1024,788
248,1026,788
248,1034,789
248,1039,788
248,1045,787
248,1054,785
248,1050,778
248,1042,771
248,1031,765
248,1062,762
248,1106,762
248,1129,762
248,1134,747
248,1143,741
248,1143,737
248,1146,721
248,1147,718
248,1152,706
248,1154,706
248,1152,709
248,1155,697
248,1146,684
248,1143,672
248,1146,670
248,1150,673
248,1144,670
248,1138,667
248,1138,670
248,1132,637
248,1134,623
248,1137,621
248,1145,612
248,1149,602
248,1164,593
248,1174,590
248,1180,586
248,1185,584
248,1188,585
248,1178,586
248,1185,584
248,1191,587
248,1194,591
248,1194,585
248,1197,561
248,1201,545
248,1203,530
248,1207,516
248,1213,509
248,1214,503
248,1214,507
248,1214,508
248,1215,506
248,1217,504
248,1220,502
248,1224,498
248,1231,480
248,1240,488
248,1252,479
248,1257,474
248,1277,467
248,1291,446
248,1296,440
248,1301,430
248,1301,426
251,1137,690
251,1102,670
251,1094,665
251,1069,653
251,1045,641
251,1021,629
251,997,617
251,973,604
251,949,592
251,925,580
251,901,568
251,877,556
251,853,544
251,829,532
251,805,520
251,781,507
251,757,495
251,733,483
251,709,471
251,685,459
251,661,447
251,637,435
251,613,422
251,589,410
251,564,398
251,540,386
251,516,374
251,492,362
251,468,350
251,444,337
251,420,325
251,396,313
251,372,301
253,163,332
253,165,331
253,167,330
253,169,329
253,170,328
253,172,328
253,174,326
253,175,325
253,177,324
253,179,324
253,180,323
253,182,321
253,184,320
253,185,319
253,187,319
253,189,318
253,190,317
253,192,315
253,194,315
253,196,314
253,197,313
253,199,312
253,201,310
253,202,310
253,204,309
253,206,308
253,207,307
253,209,306
253,211,305
253,213,304
253,140,276
253,140,275
253,139,274
253,138,272
253,137,270
253,137,268
253,136,267
253,135,265
253,134,263
253,133,262
253,133,260
253,132,258
253,131,256
253,130,254
253,129,253
253,129,251
253,128,249
253,127,247
253,126,246
253,125,244
253,124,242
253,124,241
253,123,239
253,122,237
253,121,235
253,120,233
253,120,231
253,119,230
253,118,228
253,117,226
253,116,225
253,116,223
257,1325,309
257,1326,305
257,1326,301
257,1325,307
257,1325,307
257,1325,307
257,1323,303
257,1325,305
257,1325,345
257,1325,339
257,1320,339
257,1319,342
257,1319,345
257,1321,338
257,1324,315
257,1322,333
257,1322,338
257,1328,356
257,1329,363
257,1330,365
257,1333,365
257,1330,361
257,1328,360
257,1332,364
257,1334,365
257,1332,365
257,1332,365
257,1328,361
257,1328,359
257,1333,363
257,1336,363
257,1336,363
257,1336,361
257,1338,360
257,1337,360
257,1336,358
257,1336,355
257,1329,357
257,1326,360
257,1326,361
257,1323,359
257,1324,359
257,1325,356
257,1324,358
257,1324,358
257,1322,358
257,1327,355
257,1326,354
257,1326,357
257,1323,357
257,1321,358
257,1320,360
257,1314,356
257,1311,356
257,1310,354
257,1308,353
257,1308,351
257,1306,351
257,1305,349
257,1308,350
257,1311,352
257,1322,353
257,1328,354
257,1331,355
257,1334,359
257,1335,362
257,1334,360
257,1340,355
257,1341,355
257,1348,354
257,1353,357
257,1354,356
257,1353,355
257,1349,353
257,1343,356
257,1338,356
257,1331,355
257,1326,345
257,1318,341
257,1309,329
257,1309,324
257,1303,320
257,1298,318
257,1297,319
257,1276,317
257,1266,318
257,1264,319
257,1272,320
257,1272,301
257,1271,291
257,1268,287
257,1262,285
257,1253,285
257,1248,282
257,1245,277
257,1247,256
257,1246,228
257,1247,215
257,1247,208
257,1242,227
257,1247,214
257,1250,211
257,1251,207
257,1251,208
257,1250,209
257,1252,211
257,1252,211
257,1254,210
257,1256,208
257,1255,209
257,1255,207
257,1255,205
257,1210,219
257,1207,221
257,1215,228
257,1229,256
257,1233,265
257,1230,280
257,1240,289
257,1247,285
257,1247,283
257,1291,309
257,1295,315
257,1300,320
257,1304,326
257,1308,332
257,1311,338
257,1315,344
257,1319,350
257,1323,356
257,1327,362
257,1332,367
257,1335,373
257,1339,380
257,1343,385
257,1347,391
257,1351,397
257,1248,280
257,1250,234
257,1267,228
257,1327,289
257,1344,306
257,1352,314
257,1346,311
257,1349,315
257,1338,319
257,1330,318
257,1325,322
257,1313,326
257,1307,352
257,1308,353
257,1311,361
257,1313,368
257,1316,376
257,1318,383
257,1320,390
257,1323,398
257,1326,405
257,1328,413
257,1330,420
257,1333,427
257,1335,435
257,1338,442
257,1168,306
257,1064,369
257,1044,382
257,1017,422
257,998,437
257,972,455
257,942,447
257,908,440
257,878,437
257,807,382
257,818,356
257,734,378
257,681,379
257,638,393
257,603,392
257,571,398
257,563,460
257,527,470
257,475,507
257,442,517
257,403,543
257,389,555
257,357,568
257,323,580
261,1465,801
261,1468,801
261,1467,803
261,1469,806
261,1479,801
261,1481,798
261,1474,792
261,1475,791
261,1476,790
261,1477,789
261,1478,787
261,1477,751
261,1476,733
261,1476,720
261,1475,708
261,1479,703
261,1479,698
261,1486,702
261,1497,680
261,1508,670
261,1524,660
261,1539,641
261,1539,629
261,1539,620
261,1545,620
261,1550,617
261,1555,617
261,1561,617
261,1562,599
261,1577,594
261,1583,586
261,1587,590
261,1590,587
261,1592,585
261,1593,584
261,1592,584
261,1594,583
261,1596,583
261,1600,582
261,1603,581
261,1598,582
261,1601,584
261,1602,583
261,1604,581
261,1607,579
261,1609,577
261,1612,575
261,1614,574
261,1617,572
261,1596,571
261,1591,579
261,1589,581
261,1587,579
261,1590,577
261,1590,569
261,1592,564
261,1591,560
261,1578,551
261,1572,546
261,1570,542
261,1566,537
261,1564,535
261,1563,534
261,1557,531
261,1547,521
261,1547,508
261,1544,500
261,1525,498
261,1518,498
261,1514,495
261,1500,476
261,1497,467
261,1496,458
261,1494,461
261,1493,457
261,1488,457
261,1485,457
261,1478,451
261,1471,447
261,1473,437
261,1467,430
261,1458,424
261,1449,422
261,1444,419
261,1430,420
261,1425,418
261,1424,414
261,1430,392
261,1433,385
261,1429,385
261,1429,387
261,1429,387
261,1427,383
261,1426,382
261,1424,379
261,1423,377
261,1422,382
261,1424,383
261,1425,384
261,1424,387
261,1424,388
261,1426,391
261,1427,391
261,1425,388
261,1423,386
261,1424,383
261,1425,379
261,1415,376
261,1409,371
261,1410,368
261,1416,363
261,1366,340
261,1347,330
261,1346,332
261,1340,339
261,1340,355
261,1344,370
261,1347,378
261,1357,393
261,1363,400
261,1368,414
261,1372,441
261,1377,467
261,1388,474
261,1397,473
261,1405,504
261,1402,519
261,1431,540
261,1446,543
261,1489,561
261,1507,568
261,1535,578
261,1569,581
261,1612,587
261,1642,594
261,1661,604
261,1680,612
261,1699,622
261,1718,631
261,1737,639
261,1756,649
261,1775,657
261,1794,667
261,1813,676
261,1832,685
261,1851,694
261,1870,703
261,1888,712
261,1907,721
261,1927,730
261,1946,739
261,1965,748
261,1983,757
261,2002,766
261,2021,775
261,2040,784
261,2060,793
261,2078,802
261,2097,811
261,2116,820
261,2135,829
261,2154,838
261,2173,847
261,2192,857
261,2211,865
264,546,153
264,546,153
264,550,151
264,550,150
264,551,149
264,552,149
264,553,148
